"","X","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","confidentiality","informationstatus","locationsetreference","elaborateddataid","suppliercalculateddataquality","openlrbinary","predefinedlocationreference","freeflowspeed","freeflowtraveltime","traveltime","averagespeed","ID","lon","lat"
"4206",57870,1,"nl","TomTom Traffic Service","en","05/05/2016 16:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",69,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,154.06,9.3,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"4207",57871,1,"nl","TomTom Traffic Service","en","05/05/2016 16:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",89,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,28.61,22.9,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"4208",57872,1,"nl","TomTom Traffic Service","en","05/05/2016 16:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",95,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"4209",57873,1,"nl","TomTom Traffic Service","en","05/05/2016 16:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",69,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,93.48,12.4,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"4210",57874,1,"nl","TomTom Traffic Service","en","05/05/2016 16:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",84,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,32.27,27,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"4211",57875,1,"nl","TomTom Traffic Service","en","05/05/2016 16:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",74,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,348.3,4,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"4212",57876,1,"nl","TomTom Traffic Service","en","05/05/2016 16:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"4213",57877,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"4214",57878,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",74,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"4215",57879,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"4216",57880,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",63,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,52.21,21.1,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"4217",57881,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"4218",57882,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"4219",57883,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",81,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"4220",57884,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,1.32,19.1,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"4221",57885,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",80,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"4222",57886,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",76,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,0,0,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"4223",57887,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",73,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"4224",57888,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.26,20,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"4225",57889,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",72,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"4226",57890,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",74,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,0,0,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"4227",57891,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",80,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"4228",57892,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",85,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"4229",57893,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",95,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"4230",57894,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",53,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,22.55,24.9,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"4231",57895,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",94,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,0,0,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"4232",57896,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",54,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,143.28,10,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"4233",57897,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",82,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,27.3,24,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"4234",57898,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",82,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"4235",57899,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",58,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,96.6,12,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"4236",57900,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",77,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,32.27,27,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"4237",57901,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",58,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,348.3,4,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"4238",57902,1,"nl","TomTom Traffic Service","en","05/05/2016 17:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"4239",57903,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",51,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"4240",57904,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",87,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"4241",57905,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"4242",57906,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",88,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,47.69,23.1,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"4243",57907,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"4244",57908,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",52,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"4245",57909,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",85,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"4246",57910,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",87,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"4247",57911,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",86,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"4248",57912,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",87,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,47.55,10.6,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"4249",57913,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",88,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,52.1,19.9,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"4250",57914,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",89,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.27,19.8,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"4251",57915,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",86,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,28.6,21.9,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"4252",57916,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",97,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,29.5,22.7,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"4253",57917,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",88,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"4254",57918,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",96,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,35.2,31.4,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"4255",57919,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",79,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"4256",57920,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",81,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,63.1,8.9,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"4257",57921,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",78,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,0,0,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"4258",57922,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",88,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,157.45,9.1,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"4259",57923,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",96,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,0,0,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"4260",57924,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",94,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,24.89,35,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"4261",57925,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",53,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,89.17,13,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"4262",57926,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",96,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"4263",57927,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",56,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,348.3,4,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"4264",57928,1,"nl","TomTom Traffic Service","en","05/05/2016 17:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"4265",57929,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"4266",57930,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",78,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"4267",57931,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"4268",57932,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",80,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,47.69,23.1,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"4269",57933,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"4270",57934,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",52,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"4271",57935,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",77,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"4272",57936,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",79,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"4273",57937,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",79,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"4274",57938,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",81,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,168,3,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"4275",57939,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",79,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,51.84,20,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"4276",57940,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",84,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.33,19,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"4277",57941,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",78,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,28.47,22,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"4278",57942,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",92,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,0,0,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"4279",57943,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",81,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"4280",57944,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",91,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,35.54,31.1,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"4281",57945,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"4282",57946,1,"nl","TomTom Traffic Service","en","05/05/2016 17:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",72,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,63.1,8.9,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
